tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,genre1,genre2,genre3,url,averageRating,numVotes
tt0053946,movie,Inherit the Wind,Inherit the Wind,0,1960,,128,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0053946,8.1,27134
tt0053976,movie,The Virgin Spring,Jungfrukällan,0,1960,,89,Drama,Drama,,,https://www.imdb.com/title/tt0053976,8.1,26557
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,,128,"Action,Adventure,Western",Action,Adventure,Western,https://www.imdb.com/title/tt0054047,7.7,87350
tt0054167,movie,Peeping Tom,Peeping Tom,0,1960,,101,"Drama,Horror,Thriller",Drama,Horror,Thriller,https://www.imdb.com/title/tt0054167,7.7,31224
tt0054215,movie,Psycho,Psycho,0,1960,,109,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,https://www.imdb.com/title/tt0054215,8.5,600947
tt0054331,movie,Spartacus,Spartacus,0,1960,,197,"Adventure,Biography,Drama",Adventure,Biography,Drama,https://www.imdb.com/title/tt0054331,7.9,123888
tt0054387,movie,The Time Machine,The Time Machine,0,1960,,103,"Adventure,Romance,Sci-Fi",Adventure,Romance,Sci-Fi,https://www.imdb.com/title/tt0054387,7.6,35992
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,,115,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0054698,7.6,165822
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,0,1961,,158,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0054953,7.5,45316
tt0054997,movie,The Hustler,The Hustler,0,1961,,134,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0054997,8.0,74827
tt0055018,movie,The Innocents,The Innocents,0,1961,,100,Horror,Horror,,,https://www.imdb.com/title/tt0055018,7.8,26885
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,,179,"Drama,War",Drama,War,,https://www.imdb.com/title/tt0055031,8.2,69074
tt0055032,movie,Jules and Jim,Jules et Jim,0,1962,,105,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0055032,7.8,37322
tt0055254,movie,One Hundred and One Dalmatians,One Hundred and One Dalmatians,0,1961,,79,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0055254,7.3,152103
tt0055614,movie,West Side Story,West Side Story,0,1961,,153,"Crime,Drama,Musical",Crime,Drama,Musical,https://www.imdb.com/title/tt0055614,7.5,96542
tt0055630,movie,Yojimbo,Yôjinbô,0,1961,,110,"Action,Drama,Thriller",Action,Drama,Thriller,https://www.imdb.com/title/tt0055630,8.2,110431
tt0055824,movie,Cape Fear,Cape Fear,0,1962,,106,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0055824,7.7,26339
tt0055928,movie,Dr. No,Dr. No,0,1962,,110,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0055928,7.2,149274
tt0056058,movie,Hara-Kiri,Seppuku,0,1962,,133,"Action,Drama,Mystery",Action,Drama,Mystery,https://www.imdb.com/title/tt0056058,8.6,41102
tt0056111,movie,Ivan's Childhood,Ivanovo detstvo,0,1962,,95,"Drama,War",Drama,War,,https://www.imdb.com/title/tt0056111,8.1,31394
tt0056172,movie,Lawrence of Arabia,Lawrence of Arabia,0,1962,,228,"Adventure,Biography,Drama",Adventure,Biography,Drama,https://www.imdb.com/title/tt0056172,8.3,266663
tt0056193,movie,Lolita,Lolita,0,1962,,153,"Crime,Drama,Romance",Crime,Drama,Romance,https://www.imdb.com/title/tt0056193,7.6,92397
tt0056197,movie,The Longest Day,The Longest Day,0,1962,,178,"Action,Drama,History",Action,Drama,History,https://www.imdb.com/title/tt0056197,7.8,52003
tt0056217,movie,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,0,1962,,123,"Drama,Western",Drama,Western,,https://www.imdb.com/title/tt0056217,8.1,68489
tt0056218,movie,The Manchurian Candidate,The Manchurian Candidate,0,1962,,126,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0056218,7.9,70928
tt0056443,movie,Sanjuro,Tsubaki Sanjûrô,0,1962,,96,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0056443,8.1,32702
tt0056592,movie,To Kill a Mockingbird,To Kill a Mockingbird,0,1962,,129,"Crime,Drama",Crime,Drama,,https://www.imdb.com/title/tt0056592,8.2,292701
tt0056663,movie,Vivre Sa Vie,Vivre sa vie: Film en douze tableaux,0,1962,,80,Drama,Drama,,,https://www.imdb.com/title/tt0056663,8.0,27770
tt0056687,movie,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,0,1962,,134,"Drama,Horror,Thriller",Drama,Horror,Thriller,https://www.imdb.com/title/tt0056687,8.1,49861
tt0056732,movie,The Exterminating Angel,El ángel exterminador,0,1962,,95,"Drama,Fantasy",Drama,Fantasy,,https://www.imdb.com/title/tt0056732,8.1,29535
tt0056751,tvSeries,Doctor Who,Doctor Who,0,1963,1989,45,"Adventure,Drama,Family",Adventure,Drama,Family,https://www.imdb.com/title/tt0056751,8.4,35210
tt0056801,movie,8½,8½,0,1963,,138,Drama,Drama,,,https://www.imdb.com/title/tt0056801,8.0,108340
tt0056869,movie,The Birds,The Birds,0,1963,,119,"Drama,Horror,Mystery",Drama,Horror,Mystery,https://www.imdb.com/title/tt0056869,7.7,170973
tt0056923,movie,Charade,Charade,0,1963,,113,"Comedy,Mystery,Romance",Comedy,Mystery,Romance,https://www.imdb.com/title/tt0056923,7.9,68135
tt0056937,movie,Cleopatra,Cleopatra,0,1963,,192,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0056937,7.0,29289
tt0057012,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,1964,,95,Comedy,Comedy,,,https://www.imdb.com/title/tt0057012,8.4,448288
tt0057076,movie,From Russia with Love,From Russia with Love,0,1963,,115,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0057076,7.4,119562
tt0057115,movie,The Great Escape,The Great Escape,0,1963,,172,"Adventure,Drama,History",Adventure,Drama,History,https://www.imdb.com/title/tt0057115,8.2,223634
tt0057129,movie,The Haunting,The Haunting,0,1963,,112,Horror,Horror,,,https://www.imdb.com/title/tt0057129,7.5,34867
tt0057193,movie,It's a Mad Mad Mad Mad World,It's a Mad Mad Mad Mad World,0,1963,,210,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0057193,7.5,37780
tt0057345,movie,Contempt,Le mépris,0,1963,,103,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0057345,7.6,28733
tt0057413,movie,The Pink Panther,The Pink Panther,0,1963,,115,"Comedy,Crime,Romance",Comedy,Crime,Romance,https://www.imdb.com/title/tt0057413,7.1,48243
tt0057546,movie,The Sword in the Stone,The Sword in the Stone,0,1963,,79,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0057546,7.2,89194
tt0057565,movie,High and Low,Tengoku to jigoku,0,1963,,143,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0057565,8.4,33698
tt0058150,movie,Goldfinger,Goldfinger,0,1964,,110,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0058150,7.7,173198
tt0058182,movie,A Hard Day's Night,A Hard Day's Night,0,1964,,87,"Comedy,Music,Musical",Comedy,Music,Musical,https://www.imdb.com/title/tt0058182,7.6,40113
tt0058329,movie,Marnie,Marnie,0,1964,,130,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0058329,7.2,45047
tt0058331,movie,Mary Poppins,Mary Poppins,0,1964,,139,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,https://www.imdb.com/title/tt0058331,7.8,157173
tt0058385,movie,My Fair Lady,My Fair Lady,0,1964,,170,"Drama,Family,Musical",Drama,Family,Musical,https://www.imdb.com/title/tt0058385,7.8,86140
tt0058461,movie,A Fistful of Dollars,Per un pugno di dollari,0,1964,,99,"Action,Drama,Western",Action,Drama,Western,https://www.imdb.com/title/tt0058461,8.0,197111
tt0058586,movie,A Shot in the Dark,A Shot in the Dark,0,1964,,102,"Comedy,Mystery",Comedy,Mystery,,https://www.imdb.com/title/tt0058586,7.5,25810
tt0058777,movie,Zulu,Zulu,0,1964,,138,"Drama,History,War",Drama,History,War,https://www.imdb.com/title/tt0058777,7.7,35788
tt0058946,movie,The Battle of Algiers,La battaglia di Algeri,0,1966,,121,"Drama,War",Drama,War,,https://www.imdb.com/title/tt0058946,8.1,52667
tt0059113,movie,Doctor Zhivago,Doctor Zhivago,0,1965,,197,"Drama,Romance,War",Drama,Romance,War,https://www.imdb.com/title/tt0059113,8.0,69520
tt0059578,movie,For a Few Dollars More,Per qualche dollaro in più,0,1965,,132,Western,Western,,,https://www.imdb.com/title/tt0059578,8.3,231423
tt0059592,movie,Pierrot le Fou,Pierrot le Fou,0,1965,,110,"Crime,Drama,Romance",Crime,Drama,Romance,https://www.imdb.com/title/tt0059592,7.6,29419
tt0059646,movie,Repulsion,Repulsion,0,1965,,105,"Drama,Horror,Thriller",Drama,Horror,Thriller,https://www.imdb.com/title/tt0059646,7.7,48692
tt0059742,movie,The Sound of Music,The Sound of Music,0,1965,,172,"Biography,Drama,Family",Biography,Drama,Family,https://www.imdb.com/title/tt0059742,8.0,203536
tt0059800,movie,Thunderball,Thunderball,0,1965,,130,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0059800,7.0,106457
tt0060028,tvSeries,Star Trek: The Original Series,Star Trek,0,1966,1969,50,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0060028,8.3,73000
tt0060107,movie,Andrei Rublev,Andrey Rublev,0,1966,,205,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0060107,8.1,46470
tt0060153,movie,Batman: The Movie,Batman: The Movie,0,1966,,105,"Adventure,Comedy,Crime",Adventure,Comedy,Crime,https://www.imdb.com/title/tt0060153,6.5,29611
tt0060176,movie,Blow-Up,Blowup,0,1966,,111,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,https://www.imdb.com/title/tt0060176,7.6,56177
tt0060196,movie,"The Good, the Bad and the Ugly","Il buono, il brutto, il cattivo",0,1966,,161,Western,Western,,,https://www.imdb.com/title/tt0060196,8.8,684745
tt0060390,movie,Fahrenheit 451,Fahrenheit 451,0,1966,,112,"Drama,Sci-Fi",Drama,Sci-Fi,,https://www.imdb.com/title/tt0060390,7.2,41051
tt0060665,movie,A Man for All Seasons,A Man for All Seasons,0,1966,,120,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0060665,7.7,31079
tt0060666,movie,Manos: The Hands of Fate,Manos: The Hands of Fate,0,1966,,70,Horror,Horror,,,https://www.imdb.com/title/tt0060666,1.9,34723
tt0060827,movie,Persona,Persona,0,1966,,85,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0060827,8.1,102211
tt0061184,movie,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,0,1966,,131,Drama,Drama,,,https://www.imdb.com/title/tt0061184,8.0,68731
tt0061395,movie,Belle de Jour,Belle de jour,0,1967,,100,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0061395,7.7,40018
tt0061418,movie,Bonnie and Clyde,Bonnie and Clyde,0,1967,,111,"Action,Biography,Crime",Action,Biography,Crime,https://www.imdb.com/title/tt0061418,7.8,101829
tt0061452,movie,Casino Royale,Casino Royale,0,1967,,131,Comedy,Comedy,,,https://www.imdb.com/title/tt0061452,5.1,27238
tt0061512,movie,Cool Hand Luke,Cool Hand Luke,0,1967,,127,"Crime,Drama",Crime,Drama,,https://www.imdb.com/title/tt0061512,8.1,160982
tt0061578,movie,The Dirty Dozen,The Dirty Dozen,0,1967,,150,"Action,Adventure,War",Action,Adventure,War,https://www.imdb.com/title/tt0061578,7.7,66901
tt0061655,movie,The Fearless Vampire Killers,Dance of the Vampires,0,1967,,108,"Comedy,Horror",Comedy,Horror,,https://www.imdb.com/title/tt0061655,7.2,29492
tt0061722,movie,The Graduate,The Graduate,0,1967,,106,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0061722,8.0,252784
tt0061735,movie,Guess Who's Coming to Dinner,Guess Who's Coming to Dinner,0,1967,,108,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0061735,7.8,39385
tt0061747,movie,Hang 'Em High,Hang 'Em High,0,1968,,114,"Drama,Western",Drama,Western,,https://www.imdb.com/title/tt0061747,7.0,35086
tt0061811,movie,In the Heat of the Night,In the Heat of the Night,0,1967,,110,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0061811,7.9,67418
tt0061852,movie,The Jungle Book,The Jungle Book,0,1967,,78,"Adventure,Animation,Family",Adventure,Animation,Family,https://www.imdb.com/title/tt0061852,7.6,165569
tt0062229,movie,Le Samouraï,Le samouraï,0,1967,,105,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0062229,8.1,45126
tt0062467,movie,Wait Until Dark,Wait Until Dark,0,1967,,108,Thriller,Thriller,,,https://www.imdb.com/title/tt0062467,7.8,27633
tt0062512,movie,You Only Live Twice,You Only Live Twice,0,1967,,117,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0062512,6.9,98450
tt0062622,movie,2001: A Space Odyssey,2001: A Space Odyssey,0,1968,,149,"Adventure,Sci-Fi",Adventure,Sci-Fi,,https://www.imdb.com/title/tt0062622,8.3,600375
tt0062711,movie,Barbarella,Barbarella,0,1968,,98,"Adventure,Comedy,Fantasy",Adventure,Comedy,Fantasy,https://www.imdb.com/title/tt0062711,5.9,32277
tt0062765,movie,Bullitt,Bullitt,0,1968,,114,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0062765,7.4,60729
tt0062803,movie,Chitty Chitty Bang Bang,Chitty Chitty Bang Bang,0,1968,,144,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,https://www.imdb.com/title/tt0062803,6.9,41031
tt0063227,movie,The Lion in Winter,The Lion in Winter,0,1968,,134,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0063227,7.9,28895
tt0063350,movie,Night of the Living Dead,Night of the Living Dead,0,1968,,96,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0063350,7.9,116098
tt0063374,movie,The Odd Couple,The Odd Couple,0,1968,,105,Comedy,Comedy,,,https://www.imdb.com/title/tt0063374,7.7,31454
tt0063385,movie,Oliver!,Oliver!,0,1968,,153,"Drama,Family,Musical",Drama,Family,Musical,https://www.imdb.com/title/tt0063385,7.4,34610
tt0063415,movie,The Party,The Party,0,1968,,99,Comedy,Comedy,,,https://www.imdb.com/title/tt0063415,7.5,37900
tt0063442,movie,Planet of the Apes,Planet of the Apes,0,1968,,112,"Adventure,Sci-Fi",Adventure,Sci-Fi,,https://www.imdb.com/title/tt0063442,8.0,164740
tt0063462,movie,The Producers,The Producers,0,1967,,88,"Comedy,Music",Comedy,Music,,https://www.imdb.com/title/tt0063462,7.6,49881
tt0063518,movie,Romeo and Juliet,Romeo and Juliet,0,1968,,138,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0063518,7.6,29303
tt0063522,movie,Rosemary's Baby,Rosemary's Baby,0,1968,,137,"Drama,Horror",Drama,Horror,,https://www.imdb.com/title/tt0063522,8.0,192747
tt0063929,tvSeries,Monty Python's Flying Circus,Monty Python's Flying Circus,0,1969,1974,30,Comedy,Comedy,,,https://www.imdb.com/title/tt0063929,8.8,66979
tt0063950,tvSeries,"Scooby Doo, Where Are You!","Scooby Doo, Where Are You!",0,1969,1970,22,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0063950,7.9,29906
tt0064115,movie,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,0,1969,,110,"Biography,Crime,Drama",Biography,Crime,Drama,https://www.imdb.com/title/tt0064115,8.0,201267
tt0064116,movie,Once Upon a Time in the West,C'era una volta il West,0,1968,,165,Western,Western,,,https://www.imdb.com/title/tt0064116,8.5,301291
tt0064276,movie,Easy Rider,Easy Rider,0,1969,,95,"Adventure,Drama",Adventure,Drama,,https://www.imdb.com/title/tt0064276,7.3,99506
tt0064505,movie,The Italian Job,The Italian Job,0,1969,,99,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0064505,7.3,41658
tt0064665,movie,Midnight Cowboy,Midnight Cowboy,0,1969,,113,Drama,Drama,,,https://www.imdb.com/title/tt0064665,7.8,100532
tt0064757,movie,On Her Majesty's Secret Service,On Her Majesty's Secret Service,0,1969,,142,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0064757,6.7,80968
tt0065063,movie,Take the Money and Run,Take the Money and Run,0,1969,,85,"Comedy,Crime",Comedy,Crime,,https://www.imdb.com/title/tt0065063,7.3,28134
tt0065126,movie,True Grit,True Grit,0,1969,,128,"Adventure,Drama,Western",Adventure,Drama,Western,https://www.imdb.com/title/tt0065126,7.4,42165
tt0065207,movie,Where Eagles Dare,Where Eagles Dare,0,1968,,158,"Action,Adventure,War",Action,Adventure,War,https://www.imdb.com/title/tt0065207,7.7,51691
tt0065214,movie,The Wild Bunch,The Wild Bunch,0,1969,,145,"Action,Adventure,Western",Action,Adventure,Western,https://www.imdb.com/title/tt0065214,7.9,77102
tt0065421,movie,The Aristocats,The Aristo Cats,0,1970,,78,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0065421,7.1,93396
tt0065462,movie,Beneath the Planet of the Apes,Beneath the Planet of the Apes,0,1970,,95,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0065462,6.1,41757
tt0065571,movie,The Conformist,Il conformista,0,1970,,113,Drama,Drama,,,https://www.imdb.com/title/tt0065571,8.0,26887
tt0065724,movie,Five Easy Pieces,Five Easy Pieces,0,1970,,98,Drama,Drama,,,https://www.imdb.com/title/tt0065724,7.5,33137
tt0065938,movie,Kelly's Heroes,Kelly's Heroes,0,1970,,144,"Adventure,Comedy,War",Adventure,Comedy,War,https://www.imdb.com/title/tt0065938,7.6,45098
tt0065988,movie,Little Big Man,Little Big Man,0,1970,,139,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,https://www.imdb.com/title/tt0065988,7.6,32718
tt0066011,movie,Love Story,Love Story,0,1970,,100,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0066011,6.9,30710
tt0066026,movie,MASH,MASH,0,1970,,116,"Comedy,Drama,War",Comedy,Drama,War,https://www.imdb.com/title/tt0066026,7.4,67274
tt0066206,movie,Patton,Patton,0,1970,,172,"Biography,Drama,War",Biography,Drama,War,https://www.imdb.com/title/tt0066206,7.9,93495
tt0066434,movie,THX 1138,THX 1138,0,1971,,86,"Drama,Sci-Fi,Thriller",Drama,Sci-Fi,Thriller,https://www.imdb.com/title/tt0066434,6.7,47860
tt0066473,movie,Tora! Tora! Tora!,Tora! Tora! Tora!,0,1970,,144,"Action,Drama,History",Action,Drama,History,https://www.imdb.com/title/tt0066473,7.5,31596
tt0066763,movie,Anand,Anand,0,1971,,122,"Drama,Musical",Drama,Musical,,https://www.imdb.com/title/tt0066763,8.4,29831
tt0066765,movie,And Now for Something Completely Different,And Now for Something Completely Different,0,1971,,88,Comedy,Comedy,,,https://www.imdb.com/title/tt0066765,7.6,28720
tt0066769,movie,The Andromeda Strain,The Andromeda Strain,0,1971,,131,"Mystery,Sci-Fi,Thriller",Mystery,Sci-Fi,Thriller,https://www.imdb.com/title/tt0066769,7.2,33532
tt0066808,movie,Bananas,Bananas,0,1971,,82,Comedy,Comedy,,,https://www.imdb.com/title/tt0066808,7.0,33893
tt0066817,movie,Bedknobs and Broomsticks,Bedknobs and Broomsticks,0,1971,,117,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0066817,7.1,34035
tt0066921,movie,A Clockwork Orange,A Clockwork Orange,0,1971,,136,"Crime,Drama,Sci-Fi",Crime,Drama,Sci-Fi,https://www.imdb.com/title/tt0066921,8.3,754335
tt0066995,movie,Diamonds Are Forever,Diamonds Are Forever,0,1971,,120,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0066995,6.6,96022
tt0066999,movie,Dirty Harry,Dirty Harry,0,1971,,102,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0066999,7.7,142674
tt0067065,movie,Escape from the Planet of the Apes,Escape from the Planet of the Apes,0,1971,,98,"Action,Sci-Fi",Action,Sci-Fi,,https://www.imdb.com/title/tt0067065,6.3,31956
tt0067093,movie,Fiddler on the Roof,Fiddler on the Roof,0,1971,,181,"Drama,Family,Musical",Drama,Family,Musical,https://www.imdb.com/title/tt0067093,8.0,39241
tt0067116,movie,The French Connection,The French Connection,0,1971,,104,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0067116,7.7,109479
tt0067128,movie,Get Carter,Get Carter,0,1971,,112,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0067128,7.4,28645
tt0067140,movie,Duck You Sucker,Giù la testa,0,1971,,157,"Drama,War,Western",Drama,War,Western,https://www.imdb.com/title/tt0067140,7.6,29988
tt0067185,movie,Harold and Maude,Harold and Maude,0,1971,,91,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0067185,7.9,70532
tt0067328,movie,The Last Picture Show,The Last Picture Show,0,1971,,118,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0067328,8.0,42148
tt0067525,movie,The Omega Man,The Omega Man,0,1971,,98,"Action,Drama,Sci-Fi",Action,Drama,Sci-Fi,https://www.imdb.com/title/tt0067525,6.5,28822
tt0067588,movie,Play Misty for Me,Play Misty for Me,0,1971,,102,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0067588,7.0,25518
